code_iris,nom_iris,code_commune,nom_commune,code_epci,nom_epci,code_departement,nom_departement,code_region,nom_region,wkt,centroid_lon,centroid_lat
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3403341 48.8716767, 2.3403314 48.8716767, 2.3403340 48.8716724, 2.3403366 48.8716681)",2.340333735291536,48.87167331059713
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3396065 48.8717502, 2.3395405 48.8717386, 2.3395208 48.8717351, 2.3384641 48.8715497)",2.339035304856642,48.87164992244289
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3338580 48.8675155, 2.3345614 48.8673465)",2.3342097,48.867431
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3335109 48.8686319, 2.3334844 48.8686144, 2.3333754 48.8685874, 2.3336617 48.8679220)",2.3335063226428754,48.86831293968803
751020502.0,Gaillon 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3327484 48.8677241, 2.3328166 48.8677241, 2.3330074 48.8676792)",2.332878572659013,48.86770744493286
751010402.0,Place Vendôme 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3305946 48.8682636, 2.3304719 48.8683175, 2.3304583 48.8683265, 2.3305623 48.8684294, 2.3305628 48.8684300, 2.3305673 48.8684345)",2.330519279701389,48.86833765822272
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3325112 48.8644071, 2.3325170 48.8644148, 2.3325200 48.8644187, 2.3326124 48.8645407, 2.3325715 48.8645587)",2.3325681488157426,48.86448985371373
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3384461 48.8631828, 2.3387188 48.8636594, 2.3387188 48.8636684, 2.3386779 48.8636864, 2.3386687 48.8636985, 2.3386672 48.8637005, 2.3386642 48.8637044)",2.338595898081142,48.86345282822637
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3392266 48.8629968, 2.3391351 48.8630348, 2.3391549 48.8630839, 2.3391969 48.8630770, 2.3392029 48.8630760, 2.3392094 48.8630749, 2.3392159 48.8630738, 2.3393703 48.8630488, 2.3394139 48.8630668, 2.3396047 48.8634436, 2.3395502 48.8635155)",2.339396342594016,48.86318596594815
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3344183 48.8668339, 2.3345069 48.8670047, 2.3344932 48.8670227, 2.3345028 48.8670416, 2.3345048 48.8670455, 2.3345069 48.8670497, 2.3345091 48.8670539, 2.3345886 48.8672026)",2.33450258327068,48.86701850852973
